codigo_postal;ciudad
33590;Tresgrandas
33590;Pie De La Sierra
33590;La Borbolla (Llanes)
33590;El Peral (Ribadedeva)
33590;Villanueva De Colombres
33590;Santa Eulalia De Carranzo
33591;Pria
33591;Pesa De Pria
33591;Garaña De Pria
33591;Llames De Pria
33591;Piñeres De Pria
33591;Belmonte De Pria
33591;Silviella De Pria
33591;Villanueva De Pria
33592;Ovio
33592;Llamigo
33592;Picones
33592;Riensena
33592;Nueva (Llanes)
33592;Los Carriles (Llanes)
33593;Hontoria
33593;Villahormes
33593;Cardoso (Llanes)
33594;Bricia
33594;Lledias
33594;Turanzas
33594;Posada De Llanes
33594;San Antolin De Bedon
33594;Naves (Posada Llanes)
33594;Rales (Posada Llanes)
33594;Piedra (Posada Llanes)
33594;Quintana (Posada Llanes)
33595;Balmori
33595;Niembro
33595;Barro (Llanes)
33595;Celorio (Llanes)
33596;Puron
33596;Andrin
33596;Soberron
33596;La Galguera
33596;San Roque Del Acebal
33597;Vidiago
33597;Riego (Vidiago)
33597;Puertas De Vidiago
33598;Buelna
33598;Pendueles
33599;Rumanes
33599;San Esteban (P. Baja)
33600;Aguain
33600;Mieres
33600;Las Abelles
33600;El Requintin
33600;Cargadero Viejo
33600;Arriondo (Mieres)
33600;La Campeta (Mieres)
33610;Fuexo
33610;Turon
33610;Argaxo
33610;Dochal
33610;Prubiz
33610;Puenes
33610;La Caba
33610;Fortuna
33610;Pervaca
33610;Soqueto
33610;Arniello
33610;Castañir
33610;Escosura
33610;Folleron
33610;Preximir
33610;Sesnendi
33610;El Artoso
33610;La Flecha
33610;El Gavito
33610;El Pindal
33610;La Vegona
33610;Cabritera
33610;Canabatan
33610;Cantiquin
33610;Carcarosa
33610;Cotarente
33610;Llanacedo
33610;Repedroso
33610;Villandio
33610;La Crucina
33610;Villabazal
33610;Villapendi
33610;La Caleyina
33610;Llano Peral
33610;San Benigno
33610;La Rabaldana
33610;Lago (Turon)
33610;Las Matiellas
33610;Las Porqueras
33610;Llama Palacio
33610;San Francisco
33610;Arnizo (Turon)
33610;Campo La Tabla
33610;Lago De Arriba
33610;Tejera (Turon)
33610;La Faya (Turon)
33610;La Pila (Turon)
33610;La Rasa (Turon)
33610;Barcena (Turon)
33610;Cuesta Del Lago
33610;Escobal (Turon)
33610;Linares (Turon)
33610;Misiego (Turon)
33610;Pedrero (Turon)
33610;Peruyal (Turon)
33610;Reconco (Turon)
33610;Requejo (Turon)
33610;Tablado (Turon)
33610;Vera Del Camino
33610;El Canto (Turon)
33610;El Cuito (Turon)
33610;La Llama (Turon)
33610;La Llera (Turon)
33610;Ablanedo (Turon)
33610;Candanal (Turon)
33610;Puente Villandio
33610;Regueron (Turon)
33610;La Braña (Mieres)
33610;La Cabaña (Turon)
33610;La Ceposa (Turon)
33610;La Cuesta (Turon)
33610;La Fuente (Turon)
33610;La Granja (Turon)
33610;La Pruvia (Turon)
33610;Campa La Estrecha
33610;Casillina (Turon)
33610;Ordaliego (Turon)
33610;Pandel De Berruga
33610;Pandiello (Turon)
33610;San Justo (Turon)
33610;San Pedro (Turon)
33610;Trechorio (Turon)
33610;Villafria (Turon)
33610;La Berruga (Turon)
33610;El Caborno (Turon)
33610;El Collado (Turon)
33610;La Reguera (Turon)
33610;Los Valles (Turon)
33610;Entrerrios (Turon)
33610;Enverniego (Turon)
33610;Piedrafita (Turon)
33610;Rozadiella (Turon)
33610;San Andres (Turon)
33610;La Fuentona (Turon)
33610;Las Viescas (Turon)
33610;Santo Tomas (Turon)
33610;Santa Eulalia (Turon)
33611;Brañanocedo
33611;San Bernardo
33611;Corujas (Mieres)
33611;La Sierra (Mieres)
33611;Fabariega (Mieres)
33611;Villarejo (Mieres)
33611;Villasola (Mieres)
33611;La Cantera (Mieres)
33611;Cuarteles De Doriga
33611;Cuarteles De Corujas
33611;Santullano De Mieres
33611;La Reguerona (Mieres)
33611;Pedroso (Santa Cruz - Mieres)
33612;Forcada
33612;Oriella
33612;Presamo
33612;Taruelo
33612;Corraina
33612;Grillero
33612;La Llinar
33612;La Alameda
33612;Revallinas
33612;Valdeoreyo
33612;Valdeciegos
33612;Valdesenche
33612;Puente Vieja
33612;Figares (Mieres)
33612;Gramedo (Mieres)
33612;Virgen De La Luz
33612;La Llama (Mieres)
33612;Collanzo (Mieres)
33612;La Casona (Mieres)
33612;Bustiello (Mieres)
33612;La Collada (Mieres)
33612;Las Llanas (Mieres)
33612;Cruz De Los Caminos
33612;Santa Cruz De Mieres
33612;Pomar (Santa Cruz De Mieres)
33612;Llamas (Santa Cruz De Mieres)
33612;Fresnedo (Santa Cruz De Mieres)
33612;Vistalegre (San Cruz De Mieres)
33612;Forniellos (Santa Cruz De Mieres)
33613;Urbies
33613;Jamonda
33613;Valeriana
33613;Boyalvendi
33613;Vallicuerra
33613;Corral De Ujo
33613;Las Argalladas
33613;La Faya La Verde
33613;Hueria De Urbies
33613;La Granda (Turon)
33613;Llomba La (Turon)
33613;El Palacio (Urbies)
33613;La Llascara (Urbies)
33614;Polio
33614;Molinuco
33614;El Sordan
33614;La Xagosa
33614;Casa Cima
33614;Rioturbio
33614;Vegadotos
33614;Redespines
33614;Cantomolino
33614;Carraspientes
33614;Pradorredondo
33614;Invernal (Mieres)
33614;Entrerrios (Mieres)
33614;Santa Rosa (Mieres)
33614;Los Quintanales (Mieres)
33614;El Vescon (Santa Rosa-Mieres)
33614;El Cabanin (Santa Rosa-Mieres)
33615;Viade
33615;Cenera
33615;Segada
33615;Tazada
33615;Ginales
33615;Insierto
33615;Merujedo
33615;Sobrobio
33615;Valdecuna
33615;El Valleto
33615;Llandebusto
33615;Foz (Mieres)
33615;Villaestremeri
33615;Cangas De Abajo
33615;Viesca (Mieres)
33615;Cangas De Arriba
33615;Fresnedo (Mieres)
33615;Gallegos (Mieres)
33615;El Lleron (Mieres)
33615;Villar De Gallegos
33615;Villamartin (Mieres)
33615;La Caseta (Valdecuna-Mieres)
33615;Forniellos (Gallegos-Mieres)
33615;El Pradon (Valdecuna - Mieres)
33615;El Pedroso (Valdecuna - Mieres)
33616;Corion
33616;Nadales
33616;Pedrova
33616;El Peñon
33616;Fontanes
33616;Mosquita
33616;La Depata
33616;Baltasara
33616;Cuestavil
33616;La Caseria
33616;El Someron
33616;Coto Peral
33616;El Fonderon
33616;La Insierta
33616;La Matinada
33616;Agradiellos
33616;Campacimera
33616;Cantoserron
33616;Barrio Solano
33616;Acebo (Mieres)
33616;Santo Emiliano
33616;Murias (Mieres)
33616;Acebedo (Mieres)
33616;Belonga (Mieres)
33616;El Campo (Mieres)
33616;La Carba (Mieres)
33616;La Llana (Mieres)
33616;La Longa (Mieres)
33616;Torneros (Mieres)
33616;La Piedra (Mieres)
33616;La Planta (Mieres)
33616;Fresnedal (Mieres)
33616;El Collado (Mieres)
33616;Piedrafita (Mieres)
33616;Los Pontones (Mieres)
33616;La Cantera (San Emiliano)
33616;Rebollo (Santa Rosa-Mieres)
33617;La Pria
33617;El Bravo
33617;La Nozal
33617;La Rambla
33617;Cimiellos
33617;El Arzolar
33617;La Infestal
33617;El Terronal
33617;La Canterona
33617;Corraelcanto
33617;La Fuentiquina
33617;Casa Del Miedo
33617;Carba De Arrojo
33617;La Peña (Mieres)
33617;La Vara (Mieres)
33617;El Rucio (Mieres)
33617;La Venta (Mieres)
33617;Escalada (Mieres)
33617;El Barrio (Mieres)
33617;La Tejera (Mieres)
33617;Cutiellos (Mieres)
33617;Rozadas De La Peña
33617;San Tirso (Mieres)
33617;Las Cruces (Mieres)
33617;Las Casetas (Mieres)
33617;Las Escuelas (Mieres)
33617;La Caseta (La Peña-Mieres)
33617;El Cabanin (La Peña-Mieres)
33617;El Pradon (La Peña - Mieres)
33618;Disco
33618;Pajio
33618;Pares
33618;Seana
33618;Ribono
33618;Sueros
33618;Reimeses
33618;Requejado
33618;Carricacho
33618;Maricasina
33618;Prado Reguero
33618;Llano La Tabla
33618;Carretera Seana
33618;Barrio Gonzalin
33618;Puente La Luisa
33618;La Fonda (Mieres)
33618;Espinedo (Mieres)
33618;La Quinta (Mieres)
33618;Panizales (Mieres)
33618;La Estacion (Mieres)
33618;Pradon (Seana - Mieres)
33618;Vescon El (Seana - Mieres)
33619;Copian
33619;La Coca
33619;Aguilar
33619;Mariana
33619;El Rollo
33619;Peraleda
33619;Resenche
33619;Carbonero
33619;Repitaneo
33619;Rosamiana
33619;Valmurian
33619;La Calleja
33619;Tendejones
33619;La Piperona
33619;Brañanobeles
33619;La Escombrera
33619;La Raiz (Mieres)
33619;Caño De La Salud
33619;Prados De Copian
33619;El Plano (Mieres)
33619;Carrilon (Mieres)
33619;Tablado De Mieres
33619;Tejera De Bazuelo
33619;Casanueva (Mieres)
33619;Rozadas De Bazuelo
33619;Las Piezas (Mieres)
33619;Camino De La Quinta
33619;El Corredor (Mieres)
33619;Camino De La Mariana
33619;Cuarteles De Mariana
33619;Santa Lucia (Mieres)
33619;La Malateria (Mieres)
33619;La Rebollada (Mieres)
33619;Quinta, De La, Camino
33620;La Nozala
33620;Campomanes
33620;Corrada Vieja (Lena)
33620;El Collado (Campomane)
33620;Cotorraso (Campomanes)
33620;Cornellana (Pola De Lena)
33627;Arnon
33627;Cortina De Telledo
33627;Los Pontones (Campomanes)
33628;Tuiza
33628;Telledo
33628;Riospasos
33628;Tras La Cruz
33628;La Cruz (Campomanes)
33628;El Campo (Campomanes)
33628;Reconcos (Campomanes)
33629;Tios
33629;Zureda
33629;Renueva
33629;Carraluz
33629;El Moclin
33629;Las Monas
33629;Bendueños
33629;El Redondo
33629;Enverniega
33629;Jomezana De Abajo
33629;Heros (Campomanes)
33629;Jomezana De Arriba
33629;Salas (Campomanes)
33629;Valle (Campomanes)
33629;Herias (Campomanes)
33629;Piñera (Campananes)
33629;Alcedo De Caballeros
33629;Espinedo (Campomanes)
33629;Ferreras (Campomanes)
33629;Sotiello (Campomanes)
33629;La Frecha (Campomanes)
33630;Pola De Lena
33637;Mamorana
33637;Consorios
33637;Peridiello
33637;Columbiello
33637;Vega Del Rey
33637;Ablano (Lena)
33637;Otero (P.Lena)
33637;Vega Del Ciego
33637;Ronzon (P. Lena)
33637;La Caseta (P. Lena)
33637;Las Campas (P. Lena)
33637;Cobertoria (P. Lena)
33637;Alcedo (Pola De Lena)
33637;Palacio (Pola De Lena)
33637;Sorribas (Pola De Lena)
33637;La Puente (Pola De Lena)
33637;Felgueras (Pola De Lena)
33637;Santa Cristina (Pola De Lena)
33638;Cabo
33638;Mora
33638;Viña
33638;Armada
33638;Corradon
33638;Retrunal
33638;Carabanzo
33638;Piedraceda
33638;Tablado (P. Lena)
33638;El Valle (P. Lena)
33638;San Feliz (Pola De Lena)
33638;Fresnedo (Lena) (Villallana)
33639;El Corro
33639;La Miera
33639;Venceyal
33639;Maramuñiz
33639;Soterraña
33639;La Corroña
33639;La Culquera
33639;La Maderada
33639;Brañalamosa
33639;Muñon Cimero
33639;Muñon Fondero
33639;Trechorio (Lena)
33639;La Muela (P.Lena)
33639;Palacios (P.Lena)
33639;El Bayo (Pola Lena)
33639;Los Fueyos (P.Lena)
33639;Castañera (P. Lena)
33639;Los Campos (P. Lena)
33639;La Barraca (Pola Lena)
33639;Figares (Pola De Lena)
33639;Reconcos (Pola De Lena)
33639;La Iglesia (Pola De Lena)
33640;Ujo
33640;Ribayon
33640;Viñuela
33640;Pontarron
33640;Ubriendes
33640;La Reigosa
33640;La Urdiera
33640;Tapios Los
33640;Viastalegre
33640;Villar (Ujo)
33640;La Vega (Ujo)
33640;Casares (Ujo)
33640;Barredos (Ujo)
33640;Las Viñas (Ujo)
33640;La Cortina (Ujo)
33640;El Rebollo (Ujo)
33640;San Esteban (Ujo)
33640;Estacion (Ujo-Mieres)
33640;Barrio Nuevo De La Estacion (Ujo)
33650;Ablaña
33650;Nicolasa
33650;La Faidosa
33650;Llanolacuba
33650;Llamas (Ablaña)
33650;Peña Del Cuervo
33650;Las Quintanas (Mieres)
33660;Armatilla
33660;Olloniego
33660;Sienra (Olloniego)
33660;Malpica (Olloniego)
33660;Quintanal (Olloniego)
33660;Santianes (Olloniego)
33669;Monegro
33669;Llandellana
33669;Escobadielles
33669;Casares (Oviedo)
33669;La Focara (Olloniego)
33669;El Padrun (Olloniego)
33669;Manzaneda (Olloniego)
33669;La Mortera (Olloniego)
33669;El Portazgo (Olloniego)
33669;San Frechoso (Olloniego)
33669;Santa Eulalia De Manzaneda
33670;Moreda De Aller
33673;Nandiello
33675;Boo
33675;Bustille
33675;Carrerallana
33675;La Pena (Moreda)
33675;Labayos (Moreda)
33675;Canto De La Silla
33675;La Provia (Moreda)
33675;Cuarteles De Marianas
33676;Murias (Aller)
33676;Villar De Murias
33676;Santibañez De Murias
33677;Rueda
33677;Nembra
33677;Cabanon
33677;Campueta
33677;Corralada
33677;Perasente
33677;Posadorio
33677;Huertomuro
33677;Las Fureras
33677;Enfistiella
33677;Cabo (Moreda)
33677;Omedal (Aller)
33677;Arnizo (Moreda)
33677;El Campo (Moreda)
33677;La Carrera (Moreda)
33677;Los Tornos (Moreda)
33677;Pumardongo (Moreda)
33677;San Miguel (Moreda)
33678;Polea
33678;Bustios
33678;Fontona
33678;La Rumiada
33678;Conforcada
33678;Cabanielles
33678;La Cascayera
33678;La Maravilla
33678;Llandemieres
33678;Omeo (Moreda)
33678;Castro (Aller)
33678;Agueria (Moreda)
33678;Arriondo (Moreda)
33678;La Caseta (Moreda)
33678;Las Llanas (Aller)
33678;Casanueva (Moreda)
33678;Santo Tomas (Aller)
33679;Reyan
33679;Oyanco
33679;Xagual
33679;Entrebu
33679;El Rason
33679;Primayor
33679;Collada (Moreda)
33679;El Valle (Moreda)
33679;Sotiello (Moreda)
33679;Los Heras (Moreda)
33679;Valdedios (Moreda)
33679;La Florida (Moreda)
33679;Villanueva (Moreda)
33679;Los Torneros (Moreda)
33679;La Felguerosa (Moreda)
33680;Cuerigo
33680;Valdevero
33680;Collanzo (Aller)
33680;La Fuente (Collanzo)
33680;Santibañez De La Fuente
33681;Casomera
33681;Riomañon
33681;La Paraya
33681;Rio Aller
33681;Foz (Moreda)
33681;Llamas (Aller)
33681;Conforcos (Aller)
33681;Villar De Casomera
33682;Baiña
33682;Perio
33682;Paraxa
33682;Laviades
33682;Rociella
33682;El Coston
33682;El Tunelon
33682;Escalabada
33682;Traspalacio
33682;La Falcuedra
33682;Fenosa (Mieres)
33682;Loredo (Mieres)
33682;Vallin (Mieres)
33682;La Roza (Mieres)
33682;Barrial (Mieres)
33682;Barrio De Pachon
33682;Cuestas De Baiña
33682;Llerosa De Abajo
33682;Cuestas De Cardeo
33682;Llaneces (Mieres)
33682;Llerosa De Arriba
33682;Vega De San Pedro
33682;La Pereda (Mieres)
33682;La Barraca (Mieres)
33682;El Navalin (Mieres)
33682;Puente De La Pereda
33682;Los Barreros (Mieres)
33682;Pumardongo (La Pereda)
33682;Casa De Arriba (Mieres)
33682;Cardeo (La Pereda-Mieres)
33682;Tablado (Loredo - Mieres)
33683;Peñule
33683;Repipe
33683;Cabojal
33683;Riquela
33683;Sarabia
33683;Figaredo
33683;Cubiellos
33683;Felguerua
33683;Quemadero
33683;Agualestro
33683;Aprocedorio
33683;Vegalafonte
33683;Villadominica
33683;Sobre Las Vegas
33683;La Pena (Figaredo)
33683;Pumarin (Figaredo)
33683;Arriondo (Figaredo)
33683;Cortina De Figaredo
33683;La Cuesta (Figaredo)
33683;Vega De Los Piqueros
33683;Formiguera (Figaredo)
33683;La Lavandera (Figaredo)
33684;La Pinga
33684;Buciello
33684;Caborana
33684;Sinariego
33684;El Tarancon
33684;Conveniencia
33684;Llana La Mata
33684;Valdefarrucos
33684;La Sienra (Aller)
33684;La Tejera (Aller)
33684;La Estrada (Moreda)
33684;Los Collados (Aller)
33684;La Reguera (Caborana)
33685;Arteos
33685;Pinedo
33685;El Torno
33685;Cubrenes
33685;Fresnaza
33685;Llameras
33685;Misiegos
33685;Serrapio
33685;Cambrosio
33685;Veguellina
33685;Estrullones
33685;Vegalatorre
33685;Las Barrosas
33685;Soto De Aller
33685;Pereda (Aller)
33685;Acebedo (Aller)
33685;Corigos (Aller)
33685;Escobio (Moreda)
33685;Pedregal (Aller)
33685;Piñeres De Aller
33685;El Lagar (Moreda)
33685;Castañedo (Aller)
33685;Santa Ana (Aller)
33685;El Casar De Moreda
33685;El Palacio (Aller)
33685;Carrocera (Moreda)
33685;Castiello (Moreda)
33685;Los Casares (Aller)
33685;La Cortina (Moreda)
33685;La Provia (Piñeres)
33685;Orilles De Serrapio
33685;Fresnadiello (Aller)
33685;San Pedro De Piñeres
33685;Castandiello (Moreda)
33685;Villar (Piñeres-Aller)
33685;La Venta (Piñeres-Aller)
33685;El Pueblo (Piñeres-Aller)
33685;Las Tercias (Piñeres-Aller)
33685;San Antonio (Piñeres - Aller)
33686;Levinco
33686;Pelugano
33686;Rio Cabo
33686;Cabañaquinta
33686;Fornos (Aller)
33686;Las Quintanas (Aller)
33686;La Vega (Cabañaquinta)
33686;Escobio (Cabañaquinta)
33686;Palomar (Cabañaquinta)
33686;Casas De Abajo (Moreda)
33686;Cuevas (Pelugano - Aller)
33686;Entrepeñas (Cabañaquinta)
33686;Bello (Cabañaquinta-Aller)
33687;Llanos
33687;Pola Del Pino
33687;Rioseco (Aller)
33687;El Pino (Moreda)
33688;Felechosa
33688;Cuevas (Felechosa - Aller)
33690;Pondal
33690;Berbola
33690;Caravies
33690;Lugo De Llanera
33690;Fonciello (Llanera)
33690;Robledo (Lugo Llanera)
33690;Pando (Lugo De Llanera)
33690;Truebano (Lugo Llanera)
33690;Castañera (Lugo Llanera)
33690;Castiello (Lugo Llanera)
33690;Santa Rosa (Lugo Llanera)
33691;Veriña
33691;Monteana
33691;Pavierna
33691;Poago (Veriña)
33691;Muniello (Veriña)
33691;Zarracina (Veriña-Gijon)
33692;Cabezon
33692;Navidiello
33692;Las Puentes
33692;San Andres (Puente Fierros)
33693;Navedo
33693;Pajares
33693;La Muela
33693;Castiello
33693;La Malveda
33693;Las Pedrosas
33693;Flor De Acebos
33693;Romia De Abajo
33693;Romia De Arriba
33693;El Nocedo (Lena)
33693;Villar (Pajares)
33693;San Miguel Del Rio
33693;Brañillin (Pajares)
33693;Puente De Los Fierros
33693;Santa Marina (Pajares)
33693;Valgrande (Estacion Invernal - Pajares)
33694;Parana
33694;Buelles
33694;Malvedo
33694;El Carril
33694;Casorvida
33694;Congostinas
33694;Llanos De Someron
33694;Linares Del Puerto
33694;Pandiella (Linares-Lena)
33694;Fresnedo (Lena)(Fuentes, Las)
33695;Malpique
33695;Retrulles
33695;Vega Muro
33695;Embaralado
33695;Villallana
33695;La Corraona
33695;San Martino
33695;Viscarriona
33695;Requejo (Lena)
33695;Castro (Villallana)
33695;La Vega (Villallana)
33695;Vallinas (Villallana)
33695;El Padrun (Villallana)
33695;Castiello (Villallana)
33695;La Collada (Pola De Lena)
33696;Lusiella
33696;Picolanza
33696;Soto De Rey
33696;Fresnedo (Soto Rey)
33697;Serin
33697;Pasquin
33697;Campazon
33697;Cruciada
33697;Gallinal
33697;Liervado
33697;Naviella
33697;Sisiello
33697;Traveseo
33697;Vilarteo
33697;Fontanielles
33697;Arroyo (Serin)
33697;La Vega (Serin)
33697;Reboria (Serin)
33697;El Espin (Gijon)
33697;Santianes (Serin)
33697;Melendrera (Serin)
33697;San Andres De Tacones
33700;Almuña
33700;Luarca
33700;Pateta
33700;Capitana
33700;Barcellina
33700;Chano De Luarca
33700;Barrera (Luarca)
33700;Villar De Luarca
33707;Belen
33707;Siñeriz
33707;Menudero
33707;Ordovaga
33707;Conqueros
33707;Riopinoso
33707;Tejedales
33707;Cercenadas
33707;Concernoso
33707;Rebollares
33707;Valleancho
33707;Los Piñeros
33707;Carboniella
33707;Fuentenavia
33707;Paladeperre
33707;La Degollada
33707;Buseco (Luarca)
33707;El Mazo (Luarca)
33707;Cerezal (Luarca)
33707;Raicedo (Luarca)
33707;La Granda (Luarca)
33707;Piedrafita (Luarca)
33707;San Pelayo De Sexmo
33708;Nera
33708;Cadollo
33708;Telares
33708;Busindre
33708;Candanin
33708;Folgueron
33708;Leiriella
33708;Busmourisco
33708;Rioseco (Luarca)
33708;La Figal (Luarca)
33708;La Venta (Luarca)
33708;Ablanedo (Luarca)
33708;Modreros (Luarca)
33708;Herreria De Arriba
33708;Gallinero De Barcia
33708;La Candanosa (Luarca)
33710;Navia
33710;Aceñas
33710;El Espin (Coaña)
33716;Fojos
33716;Medal
33716;Mohias
33716;Rabeiron
33716;Reguera (Coaña)
33716;Vega De Pindolas
33716;Ortiguera (Coaña)
33716;Puerto De Ortiguera
33716;Los Villares (Coaña)
33716;Villares Los (Coaña)
33717;Oneta
33717;Granas
33717;Brañuas
33717;Masenga
33717;Parlero
33717;Berrugas
33717;Busmente
33717;Carcabas
33717;Carcobas
33717;Villayon
33717;Zorerina
33717;Los Lagos
33717;Ribalagua
33717;Abruñeiros
33717;Berbeguera
33717;Bullimeiro
33717;Lendelforno
33717;Carrio (Villayon)
33717;Herias (Villayon)
33717;Murias (Villayon)
33717;Sellon (Villayon)
33717;Riestra (Villayon)
33717;Valbona (Villayon)
33717;La Linera (Villayon)
33717;Candanosa De Parlero
33717;Castañera (Villayon)
33717;San Cristobal (Villayon)
33718;Arbon
33718;Pojos
33718;Illaso
33718;Sabariz
33718;Vivedro
33718;Barandon
33718;Sequeiro
33718;Castanedo
33718;Aguamaroza
33718;Argolellas
33718;Martintorin
33718;Ponticiella
33718;Villartorey
33718;Bustelfollado
33718;Lendequintana
33718;Pumarin (Coaña)
33718;Valle (Villayon)
33718;Loredo (Villayon)
33718;El Couz (Villayon)
33718;Lantero (Villayon)
33718;Solares (Villayon)
33718;Trabada (Villayon)
33718;Valdedo (Villayon)
33718;Vidural (Villayon)
33718;Busmayor (Villayon)
33718;San Juan De Trelles
33718;El Barrio (Villayon)
33718;La Zorera (Villayon)
33718;Candanosa De Solares
33718;Folguerosa (Villayon)
33718;San Pelayo (Villayon)
33718;Caserio Teijedo (Coaña)
33718;Candanosa De Bustefollado
33719;Loza
33719;Andes
33719;Anleo
33719;Aspra
33719;Freal
33719;Meiro
33719;Cepeda
33719;Jarrio
33719;Ansilan
33719;Balmeon
33719;Esteler
33719;Guardia
33719;Somorto
33719;Talaren
33719;El Seijo
33719;Abranedo
33719;Armental
33719;Cartavio
33719;Esfreita
33719;Frejulfe
33719;Teifaros
33719;Las Escas
33719;La Mabona
33719;Barqueros
33719;Cabanella
33719;Casadoiro
33719;Enjamenas
33719;Polavieja
33719;Busmargali
33719;Cacabellos
33719;Lugarnuevo
33719;Villalocay
33719;La Colorada
33719;Silvarronda
33719;Las Cortinas
33719;La Villalonga
33719;Jonte (Coaña)
33719;Omedo (Navia)
33719;Puñil (Navia)
33719;Regla (Navia)
33719;Sante (Navia)
33719;Torce (Coaña)
33719;Murias (Navia)
33719;Piñera (Navia)
33719;Caborno (Navia)
33719;Fuentes (Navia)
33719;Lebredo (Coaña)
33719;Paderne (Navia)
33719;Piquera (Navia)
33719;Salcedo (Navia)
33719;El Monte (Navia)
33719;La Venta (Navia)
33719;Ablanedo (Coaña)
33719;Carbajal (Navia)
33719;El Castro (Navia)
33719;Folgueras (Coaña)
33719;Villabona (Navia)
33719;Villaoril (Navia)
33719;San Miguel De Eiros
33719;Braña Del Rio (Navia)
33719;San Cristobal (Coaña)
33720;Boal
33720;Llaviada
33720;Pelame (Boal)
33720;Penouta (Boal)
33721;Villur
33724;Los Navalios
33725;Armal
33725;Miguil
33725;Lleiras
33725;Langrave
33725;Capareiro
33725;El Serredo
33725;Rozas (Boal)
33725;La Bouza (Boal)
33725;El Caleyo (Boal)
33725;Villanueva (Boal)
33725;Las Cabanas (Boal)
33726;Mezana
33726;Orbaelle
33726;Serandinas
33726;Lantero (Boal)
33726;Cabanas Trabazas
33726;Villar De Serandinas
33727;Merou
33727;Sampol
33727;Silvon
33727;Lendeiglesia
33727;Folguera Mayor
33727;Reigoto (Boal)
33727;Sarceda (Boal)
33727;Fuentes Cavadas
33727;Rebollal (Boal)
33727;Las Mestas (Boal)
33727;Castrillon De Boal
33728;Prelo
33728;El Pato
33728;Meisnado
33728;Peirones
33728;San Luis
33728;La Bajada
33728;La Camara
33728;Brañavara
33728;Silvarelle
33728;Carrugueiro
33728;Brañadesella
33728;La Ronda (Boal)
33728;Ferradal (Boal)
33728;La Cabana (Boal)
33728;Santa Marina (Boal)
33728;Villar De San Pedro
33729;Gumio
33729;Treve
33729;Ransal
33729;El Cepon
33729;Valleseco
33729;Brañalibel
33729;Ouria (Boal)
33729;Vega De Ouria
33729;Rozadas (Boal)
33729;Vidural (Boal)
33729;Carbayal (Boal-Ouria)
33730;Pelou
33730;Airela
33730;Armilda
33730;Brualla
33730;Magadan
33730;Los Vitos
33730;Arregaida
33730;Nogueiron
33730;San Bruno
33730;San Mayor
33730;La Aviñola
33730;La Farrapa
33730;Castiadelo
33730;Cereijeira
33730;Escanlares
33730;Villabolle
33730;Vistalegre
33730;Villarmayor
33730;Villadefondo
33730;Vista Alegre
33730;Llandecarballo
33730;Grandas De Salime
33730;Carballo Del Cuito
33730;Paradela (Villamayor)
33730;Fabal (Grandas De Salime)
33730;Pontiga (Grandas De Salime)
33730;Robledo (Grandas De Salime)
33730;Valdedo (Grandas De Salime)
33730;Busmayor (Grandas De Salime)
33730;Teijeira (Grandas De Salime)
33730;Trasmonte (Grandas De Salime)
33730;Villarello (Grandas De Salime)
33731;Muñon
33731;Doiras
33731;Bullaso
33731;Froseira
33731;Lombatin
33731;Baboreira
33731;Barboreira
33731;Escrita (Boal)
33731;Pertiga (Boal)
33731;Piñeira (Boal)
33731;Bustelo (Illano)
33731;Lantero (Illano)
33731;Villar De Bullaso
33732;Cedemonio
33733;Gio
33734;Illano
33734;Pastur
33734;El Arne
33734;Cachafol
33734;Villaseca
33734;La Montaña
33734;Rozas (Illano)
33734;Villar De Pastur
33734;Carbayal (Illano)
33734;San Pedro De Ahio
33734;Entrerrios (Illano)
33734;Cimadevilla (Illano)
33734;San Esteban (Illano)
33734;Arruñada (San Martin De Oscos)
33735;Mon
33735;Cela
33735;Argul
33735;Lijou
33735;Pesoz
33735;Bousoño
33735;Pelorde
33735;Sequeiros
33735;Mazo De Mon
33735;Villabrille
33735;Villarmarzo
33735;Francos (Pesoz)
33735;Cabanela (Pesoz)
33735;Brañavieja (Pesoz)
33735;Ventosa (S.M. De Oscos)
33736;Sanzo
33736;Seran
33736;Los Valles (G. Salime)
33736;Santa Maria (Grandas De Salime)
33737;Pedre
33737;Malneira
33737;Padraira
33737;Castro (Grandas De Salime)
33737;San Julian (Grandas De Salime)
33738;Trabada (G. Salime)
33738;La Coba (Grandas Salime)
33739;Lieira
33739;Seoane
33739;Brañota
33739;Folgosa
33739;Fornaza
33739;Gestoselo
33739;Peñafuente
33739;Peñafurada
33739;Valabelleiro
33739;Llandepereira
33739;Monteserin Grande
33739;Bustelo Del Camino
33739;Monteserin Pequeño
33739;Brañela (Grandas Salime)
33739;Gestoso (Grandas Salime)
33739;Silvallana (Grandas Salime)
33740;Tapia De Casariego
33746;Picon
33746;Porcia
33746;Rabote
33746;Follada
33746;Forcado
33746;Mernies
33746;Portela
33746;Balmorto
33746;Calvario
33746;La Coroza
33746;El Franco
33746;Bardascon
33746;Cortaficio
33746;Valdepares
33746;Picocegueiro
33746;Medio (Tapia)
33746;Campos (Tapia)
33746;Hospital (Tapia)
33746;Folgueiras (Tapia)
33746;La Rebollada (Tapia)
33746;San Pelayo (El Franco)
33747;Jaren
33747;Jarias
33747;Momean
33747;Reiriz
33747;Orgales
33747;Pelogra
33747;Limayosa
33747;Mantaras
33747;La Paloma
33747;La Veguiña
